Iteration;real reward;Average (50 iters);Std;Niederwert;Hochwert
402;37.87995105;12.87551171;1.756657646;11.11885406;14.63216935
403;-1.781990465;12.64967341;1.738893971;10.91077944;14.38856738
404;-5.431679208;12.81409278;1.716019761;11.09807302;14.53011254
405;27.68429884;12.96020148;1.688242184;11.2719593;14.64844367
406;18.78593703;12.53974474;1.645642497;10.89410225;14.18538724
407;-11.87130921;12.44126136;1.588485243;10.85277611;14.0297466
408;7.276013157;13.11921542;1.56967768;11.54953774;14.6888931
409;32.93230154;13.32897518;1.581241937;11.74773324;14.91021712
410;-19.96628857;13.72304032;1.592001573;12.13103874;15.31504189
411;32.67206819;13.43215225;1.663856658;11.76829559;15.09600891
412;-9.144832879;13.27394091;1.72109068;11.55285023;14.99503159
413;10.68117433;12.17971694;1.799926155;10.37979079;13.9796431
414;19.63762866;12.53853553;1.873884053;10.66465148;14.41241959
415;-17.22721814;13.01660355;1.928273942;11.08832961;14.94487749
416;17.16526499;13.06107902;2.035190764;11.02588825;15.09626978
417;-1.965342402;13.03868376;2.144971653;10.89371211;15.18365542
418;25.87512021;13.52789256;2.298998847;11.22889371;15.8268914
419;33.80798347;13.41814007;2.428372125;10.98976795;15.8465122
420;10.45919952;12.63471729;2.569612803;10.06510448;15.20433009
421;-12.34481204;12.75192376;2.737488933;10.01443483;15.48941269
422;9.371309784;13.2417623;2.921762602;10.3199997;16.1635249
423;10.45985805;13.22976194;3.098024394;10.13173754;16.32778633
424;29.19915069;13.17843055;3.257156794;9.92127376;16.43558735
425;-9.89339375;13.05144649;3.416599041;9.634847446;16.46804553
426;-26.1509122;13.79105064;3.624921805;10.16612883;17.41597244
427;-2.695908974;14.69027087;3.8542284;10.83604247;18.54449927
428;15.16472261;14.95163977;4.080249303;10.87139046;19.03188907
429;0.209368903;15.78656128;4.29988565;11.48667563;20.08644693
430;26.73258175;15.53619894;4.49469284;11.04150609;20.03089178
431;-15.19371511;15.58769123;4.663564567;10.92412666;20.2512558
432;27.84688484;15.85314105;4.849063549;11.0040775;20.7022046
433;11.80763811;16.66104371;4.997482762;11.66356095;21.65852647
434;30.92477035;17.28475259;5.163380423;12.12137216;22.44813301
435;29.90898272;17.46861236;5.272192564;12.1964198;22.74080493
436;18.62315251;18.2906256;5.39031678;12.90030882;23.68094238
437;30.21093102;18.60441252;5.474387183;13.13002534;24.0787997
438;-15.73287042;18.82389801;5.529135368;13.29476264;24.35303338
439;9.299355762;18.88707788;5.582741987;13.30433589;24.46981987
440;33.54005648;18.8440097;5.634293979;13.20971572;24.47830368
441;33.58886046;19.60304462;5.696931146;13.90611347;25.29997576
442;28.11483736;19.76676879;5.732600906;14.03416788;25.4993697
443;28.19843604;20.69272218;5.751840452;14.94088172;26.44456263
444;30.3576782;20.47539582;5.746524494;14.72887132;26.22192031
445;-5.59905091;20.98135114;5.705530607;15.27582054;26.68688175
446;41.12420784;21.78810888;5.626296454;16.16181243;27.41440533
447;41.32829168;22.47950036;5.513804908;16.96569545;27.99330527
448;17.13207367;22.682835;5.393689705;17.2891453;28.07652471
449;8.678249319;22.72702632;5.26430409;17.46272223;27.99133041
450;32.18976852;23.06605376;5.127504701;17.93854906;28.19355846
451;46.59854625;24.55413129;4.969766482;19.58436481;29.52389777
452;38.73648483;25.74303755;4.805739176;20.93729837;30.54877672
453;51.20976472;26.45207;4.648868162;21.80320183;31.10093816
454;40.79900673;27.02377456;4.482483178;22.54129139;31.50625774
455;-18.20015883;27.03949308;4.336116278;22.7033768;31.37560936
456;30.310406;26.9516936;4.170254121;22.78143948;31.12194773
457;32.32387784;28.09623091;3.987470092;24.10876082;32.083701
458;29.33172623;27.86747927;3.801294426;24.06618484;31.66877369
459;39.08516592;28.52736434;3.633696859;24.89366748;32.1610612
460;42.30915019;27.44781064;3.475793341;23.9720173;30.92360399
461;21.95638647;28.00015244;3.310779679;24.68937276;31.31093212
462;48.67520123;27.65084325;3.16654275;24.4843005;30.817386
463;2.048927078;27.29860324;3.0210769;24.27752634;30.31968014
464;13.90334764;28.65124601;2.875093188;25.77615283;31.5263392
465;17.44115169;28.89556446;2.723463362;26.1721011;31.61902782
466;21.48356251;29.45208419;2.570794873;26.88128932;32.02287906
467;25.51519774;29.15293589;2.458350922;26.69458497;31.61128681
468;45.25828029;29.22404128;2.319069971;26.90497131;31.54311125
469;14.79147591;28.45764645;2.188709681;26.26893677;30.64635613
470;59.61170505;27.70152018;2.020644115;25.68087606;29.72216429
471;51.60384415;27.73049473;1.8591533;25.87134143;29.58964803
472;22.91615336;26.64585155;1.728466664;24.91738488;28.37431821
473;19.74137669;26.0926605;1.622845971;24.46981453;27.71550647
474;12.713615;26.53147421;1.518718899;25.01275531;28.05019311
475;46.48955037;27.25281708;1.414480895;25.83833618;28.66729797
476;65.99856026;27.46261436;1.335303055;26.12731131;28.79791742
477;34.48330689;26.44279371;1.353307816;25.08948589;27.79610152
478;33.46474582;25.44217065;1.419618062;24.02255259;26.86178871
479;44.32165566;24.62710686;1.513109583;23.11399728;26.14021645
480;1.011013305;25.04133561;1.629092057;23.41224355;26.67042766
481;22.2548084;25.71725402;1.711983549;24.00527047;27.42923757
482;43.17768738;25.34365393;1.801827063;23.54182687;27.14548099
483;16.18055116;25.86890986;1.877791668;23.99111819;27.74670153
484;45.46177676;26.02998341;1.961416084;24.06856732;27.99139949
485;-24.13246809;25.87170054;2.073287413;23.79841313;27.94498795
486;58.07841431;25.98551067;2.208240455;23.77727022;28.19375113
487;0.8083839;25.9833819;2.38197927;23.60140263;28.36536117
488;12.24669029;25.22491045;2.509557657;22.71535279;27.73446811
489;53.25191114;26.40374016;2.617223603;23.78651656;29.02096376
490;21.75959646;27.26492369;2.709084222;24.55583947;29.97400791
491;61.92256284;28.57752966;2.772457358;25.80507231;31.34998702
492;18.33229714;29.49776726;2.800330781;26.69743648;32.29809804
493;31.74121225;28.93763356;2.830287098;26.10734646;31.76792065
494;-10.88770043;27.86101985;2.876108695;24.98491116;30.73712855
495;-8.204761537;27.14504462;2.89224134;24.25280328;30.03728596
496;-4.121348564;26.42239163;2.903827455;23.51856417;29.32621908
497;-14.19259476;26.00971636;2.900987626;23.10872873;28.91070399
498;13.11554852;26.00919806;2.900558595;23.10863947;28.90975666
499;39.51157269;25.95533281;2.895121565;23.06021124;28.85045437
500;45.46673564;25.48558508;2.87909292;22.60649216;28.364678
501;42.88943004;24.92596952;2.850120643;22.07584887;27.77609016
502;-5.412307245;24.09109325;2.821103465;21.26998979;26.91219672
503;-12.29529113;23.66189288;2.799400387;20.86249249;26.46129327
504;9.641511698;23.13350541;2.789604368;20.34390104;25.92310978
505;61.92467266;22.50590532;2.787257946;19.71864738;25.29316327
506;16.27168007;22.96030618;2.781252057;20.17905412;25.74155824
507;11.25680151;22.62758409;2.765995649;19.86158844;25.39357974
508;59.11193023;22.45890898;2.756391028;19.70251795;25.2153
509;37.54647712;22.1408778;2.738035607;19.40284219;24.8789134
510;31.01273986;21.01891112;2.717065714;18.30184541;23.73597683
511;48.11346682;20.60237655;2.696677721;17.90569883;23.29905427
512;21.84781905;19.35451088;2.672246131;16.68226475;22.02675701
513;9.993157453;19.94574435;2.646365828;17.29937853;22.59211018
514;62.1692421;20.17994773;2.636269932;17.5436778;22.81621766
515;57.82370759;19.66589285;2.599422821;17.06647003;22.26531567
516;84.38405656;19.86717183;2.537038989;17.33013284;22.40421082
517;68.41567997;20.04723768;2.41738582;17.62985186;22.4646235
518;-3.051621202;19.89527701;2.24229122;17.65298579;22.13756823
519;-9.649018654;19.06728322;2.071827639;16.99545559;21.13911086
520;-21.72326076;20.19651352;1.946329837;18.25018368;22.14284336
521;22.75640227;20.73529975;1.855891913;18.87940784;22.59119166
522;30.55740544;21.04388585;1.809459463;19.23442638;22.85334531
523;22.88972032;21.80494132;1.788884846;20.01605648;23.59382617
524;16.99424854;22.62366991;1.794001277;20.82966863;24.41767118
525;-11.24351891;22.84604824;1.827539819;21.01850843;24.67358806
526;17.94915656;22.418921;1.869660698;20.5492603;24.2885817
527;23.41987078;21.71677491;1.971998006;19.7447769;23.68877291
528;12.59408795;22.79000392;2.060981594;20.72902232;24.85098551
529;6.516984644;24.16116441;2.173977957;21.98718645;26.33514236
530;12.31405143;24.13556512;2.306857374;21.82870775;26.4424225
531;24.185457;23.31595697;2.454559641;20.86139733;25.77051661
532;5.285981772;23.5179689;2.580310702;20.9376582;26.0982796
533;34.57525649;24.17936854;2.720558689;21.45880985;26.89992723
534;-0.039038993;23.16635557;2.839575802;20.32677977;26.00593137
535;-11.75852371;22.78591743;2.994582667;19.79133477;25.7805001
536;-45.37573126;22.9472559;3.164390162;19.78286574;26.11164607
537;-5.562734612;23.12890774;3.398588925;19.73031882;26.52749667
538;30.96129094;23.17202963;3.662594973;19.50943466;26.83462461
539;24.19106251;24.30357397;3.928627859;20.37494611;28.23220183
540;27.03511209;23.60883642;4.169439988;19.43939643;27.77827641
541;32.02482467;23.80681333;4.354553883;19.45225944;28.16136721
542;71.10592104;22.95184536;4.535774182;18.41607118;27.48761954
543;10.58230289;21.80358545;4.649475455;17.15410999;26.4530609
544;-10.48647068;23.14470364;4.775708957;18.36899468;27.9204126
545;46.70304457;23.61444981;4.896176243;18.71827357;28.51062606
546;19.27333635;24.30242492;4.970642737;19.33178218;29.27306765
547;11.61654225;25.03724774;5.040148845;19.99709889;30.07739658
548;24.62123446;25.40675706;5.116654812;20.29010224;30.52341187
549;54.87070629;26.142353;5.196980476;20.94537252;31.33933347
550;50.85286801;26.77157209;5.274310683;21.49726141;32.04588278
551;23.68324603;26.63193102;5.335499631;21.29643139;31.96743065
552;7.07997942;27.66139999;5.368436473;22.29296352;33.02983646
553;49.32237236;27.19870826;5.395647817;21.80306044;32.59435607
554;57.63389369;27.79076266;5.444504724;22.34625794;33.23526739
555;8.335948197;28.38114487;5.516423256;22.86472162;33.89756813
556;20.12465705;28.989287;5.591124839;23.39816216;34.58041184
557;26.5742884;28.7863252;5.652216968;23.13410823;34.43854217
558;44.98818332;29.41176536;5.719593032;23.69217233;35.13135839
559;7.448268729;29.24389667;5.771970503;23.47192617;35.01586717
560;18.14413212;30.43357916;5.806522428;24.62705673;36.24010158
561;39.24100182;31.47272376;5.820844726;25.65187904;37.29356849
562;57.37771055;33.36427139;5.828919475;27.53535191;39.19319086
563;24.04703542;35.07706919;5.825630931;29.25143825;40.90270012
564;67.7019187;35.61654316;5.830379542;29.78616362;41.4469227
565;26.73762701;35.79613309;5.832941702;29.96319138;41.62907479
566;67.92052978;35.62812395;5.801686206;29.82643774;41.42981016
567;40.78069031;36.08288628;5.751984462;30.33090182;41.83487075
568;9.8544244;35.0317087;5.645611171;29.38609753;40.67731988
569;65.34540661;36.00187801;5.503269066;30.49860894;41.50514707
570;14.30803624;37.04524403;5.389326369;31.65591767;42.4345704
571;13.36346947;35.70145519;5.280437573;30.42101761;40.98189276
572;60.23236606;35.71369927;5.186571525;30.52712774;40.90027079
573;49.40238084;36.23200351;5.09103377;31.14096974;41.32303728
574;60.40511323;36.34466037;4.97749657;31.3671638;41.32215694
575;49.08442251;36.20875877;4.878816394;31.32994237;41.08757516
576;-18.36521347;35.99837989;4.785739292;31.2126406;40.78411918
577;70.45207378;35.79547149;4.700708298;31.0947632;40.49617979
578;-0.177407515;36.71274882;4.63108726;32.08166156;41.34383608
579;42.7888627;37.08922846;4.553310852;32.5359176;41.64253931
580;36.62647727;37.38616894;4.49953283;32.88663611;41.88570177
581;43.32929983;37.96239294;4.471026567;33.49136637;42.4334195
582;13.83440523;38.59941304;4.420343625;34.17906942;43.01975667
583;37.18343002;39.20027929;4.354543616;34.84573568;43.55482291
584;26.01395335;38.75417645;4.321393996;34.43278246;43.07557045
585;60.6347677;39.53129598;4.241066338;35.29022965;43.77236232
586;41.23785126;39.83300913;4.200427564;35.63258156;44.03343669
587;51.09319751;40.12812491;4.201431469;35.92669344;44.32955638
588;81.78995317;40.23292563;4.256950827;35.9759748;44.48987645
589;58.47446378;41.14359256;4.323716765;36.8198758;45.46730933
590;33.35014863;40.62197074;4.406069153;36.21590158;45.02803989
591;18.46664613;40.8267053;4.516957392;36.30974791;45.34366269
592;55.21770365;40.64766535;4.609131226;36.03853412;45.25679657
593;17.49586451;40.40712773;4.719454702;35.68767303;45.12658244
594;60.06093741;41.79297727;4.833906232;36.95907104;46.6268835
595;42.72519666;41.86553491;4.93738437;36.92815054;46.80291928
596;-21.83018675;42.3432487;5.034964082;37.30828462;47.37821278
597;19.89778464;42.83720611;5.14705979;37.69014632;47.9842659
598;38.05005838;42.67931106;5.269356811;37.40995425;47.94866787
599;30.36673451;42.41049144;5.420373803;36.99011764;47.83086525
600;47.93972448;42.77136045;5.566360412;37.20500004;48.33772087
601;40.12354528;42.92502528;5.696474842;37.22855043;48.62150012
602;13.33491782;44.21705767;5.804645662;38.41241201;50.02170333
603;53.86112304;44.18381438;5.913531837;38.27028254;50.09734622
604;68.52283384;45.32104601;6.032718245;39.28832777;51.35376426
605;72.77785823;46.08312897;6.116774322;39.96635465;52.19990329
606;37.7233721;46.85211284;6.150087823;40.70202502;53.00220066
607;52.6126826;46.33994144;6.175392977;40.16454846;52.51533441
608;57.21846706;46.94830684;6.200239991;40.74806685;53.14854683
609;22.23693846;47.8501665;6.24587192;41.60429458;54.09603842
610;47.08136477;47.65224487;6.281863748;41.37038112;53.93410862
611;33.53150245;48.06452713;6.304551128;41.759976;54.36907826
612;54.29190656;48.70634177;6.32280643;42.38353534;55.0291482
613;62.72254721;48.94104849;6.315398921;42.62564957;55.25644741
614;70.49104912;48.43291251;6.297470264;42.13544225;54.73038278
615;41.09920564;48.96517142;6.281907892;42.68326353;55.24707931
616;37.1790898;50.09479795;6.259110267;43.83568769;56.35390822
617;58.78949219;50.24691942;6.248515075;43.99840435;56.4954345
618;28.51327199;50.95366256;6.208210153;44.74545241;57.16187271
619;80.53275089;52.3348785;6.173370313;46.16150819;58.50824881
620;69.04584609;52.01549883;6.175507711;45.83999112;58.19100654
621;38.67143956;51.73025807;6.161814861;45.56844321;57.89207293
622;38.5552976;53.58974764;6.157026661;47.43272098;59.7467743
623;52.17971814;54.49729582;6.128719989;48.36857583;60.62601581
624;35.69258056;55.51943106;6.081931211;49.43749985;61.60136227
625;78.80943274;56.05518794;6.019521979;50.03566596;62.07470992
626;56.92132842;56.51538421;5.953372916;50.56201129;62.46875712
627;47.52843856;56.90133183;5.841453556;51.05987827;62.74278538
628;68.75666602;57.86205024;5.788849223;52.07320101;63.65089946
629;57.82140577;58.21836736;5.733614397;52.48475296;63.95198176
630;81.65509353;57.82253086;5.700673923;52.12185694;63.52320478
631;75.84465467;56.89906696;5.660144068;51.23892289;62.55921102
632;17.20855829;56.85422773;5.607098422;51.24712931;62.46132615
633;44.86104066;56.9595594;5.542994814;51.41656459;62.50255421
634;83.1782728;57.77434111;5.474919186;52.29942192;63.24926029
635;15.9199501;58.58161274;5.401488635;53.18012411;63.98310138
636;81.66116323;58.18732959;5.319997346;52.86733224;63.50732694
637;73.97039787;58.46998033;5.237560603;53.23241973;63.70754093
638;63.0632401;58.01074098;5.17309448;52.8376465;63.18383546
639;55.87501841;58.24372119;5.089446197;53.15427499;63.33316739
640;85.61966789;58.06744475;4.982828091;53.08461666;63.05027284
641;90.961102;59.08716559;4.866182068;54.22098352;63.95334766
642;26.22484097;60.05094247;4.747343055;55.30359941;64.79828552
643;91.26160369;60.03709021;4.636239855;55.40085036;64.67333007
644;87.93787737;61.33203599;4.504709336;56.82732665;65.83674532
645;43.77257447;61.84625382;4.397538798;57.44871503;66.24379262
646;28.17791761;62.07957991;4.277281733;57.80229818;66.35686165
647;73.00378126;62.66953987;4.132215938;58.53732394;66.80175581
648;66.18274178;62.20092315;4.065102228;58.13582093;66.26602538
649;90.17895587;62.59240491;4.019711002;58.57269391;66.61211591
650;57.69033544;63.28669195;3.990449183;59.29624276;67.27714113
651;71.40973398;63.65757646;3.962426769;59.6951497;67.62000323
652;59.80687399;62.89604938;3.953200834;58.94284855;66.84925022
653;62.33155657;64.15747505;3.941325383;60.21614966;68.09880043
654;72.03329641;64.99474174;3.978589299;61.01615244;68.97333104
655;48.33517242;65.23976456;3.986294079;61.25347048;69.22605864
656;25.68119906;64.96461757;3.976806256;60.98781132;68.94142383
657;35.43657157;64.4297286;3.934653079;60.49507552;68.36438168
658;57.98459774;65.49673916;3.855451069;61.64128809;69.35219023
659;98.77233409;65.46762473;3.757575369;61.71004936;69.2252001
660;63.40779188;64.95467315;3.659958469;61.29471468;68.61463162
661;26.972924;65.76608759;3.573014677;62.19307291;69.33910227
662;47.94669024;66.05450387;3.48189203;62.57261184;69.5363959
663;30.87069988;66.66835745;3.384137412;63.28422004;70.05249486
664;74.60453774;66.56401815;3.272579104;63.29143905;69.83659726
665;61.50095071;67.39310167;3.164015932;64.22908573;70.5571176
666;93.10496834;67.28900865;3.018031821;64.27097683;70.30704047
667;86.33171073;66.49111748;2.896702206;63.59441527;69.38781968
668;58.08302708;67.45197752;2.803326356;64.64865116;70.25530387
669;94.55550657;66.56866333;2.677460819;63.89120251;69.24612415
670;106.7578605;66.16563573;2.582640251;63.58299548;68.74827598
671;80.94547672;67.02419567;2.486256094;64.53793958;69.51045176
672;68.75939744;67.5276461;2.380257339;65.14738876;69.90790344
673;14.65584496;68.25023778;2.289616718;65.96062106;70.5398545
674;72.14528772;68.46687818;2.178829461;66.28804872;70.64570764
675;71.10121936;68.37234571;2.073666629;66.29867908;70.44601234
676;97.72454317;68.33366713;1.997779531;66.3358876;70.33144666
677;18.08344723;68.97289559;1.929872741;67.04302285;70.90276833
678;111.8611475;68.97269895;1.848077388;67.12462156;70.82077633
679;111.4572675;70.08400451;1.794289662;68.28971485;71.87829417
680;70.31756926;69.25439525;1.75739987;67.49699538;71.01179512
681;67.62259726;69.49376941;1.709948423;67.78382098;71.20371783
682;48.56531721;69.9477236;1.663577085;68.28414651;71.61130068
