epoch;averagre reward
2952;-88.65920747
2953;-88.74317521
2954;-88.67865353
2955;-88.72575448
2956;-88.71015734
2957;-88.47969883
2958;-88.61621615
2959;-88.54511471
2960;-88.49894475
2961;-88.43894356
2962;-88.44597762
2963;-88.13139737
2964;-88.07463265
2965;-88.27028327
2966;-88.313176
2967;-88.21449155
2968;-88.26810463
2969;-88.33989758
2970;-88.2635528
2971;-88.58786756
2972;-88.58398848
2973;-88.43255422
2974;-88.77479144
2975;-88.5182631
2976;-88.46250058
2977;-88.58692087
2978;-88.58437279
2979;-88.79165349
2980;-88.94612869
2981;-88.75081777
2982;-88.82344053
2983;-88.71853031
2984;-88.449793
2985;-88.28916063
2986;-88.17898319
2987;-88.25668738
2988;-88.29864104
2989;-88.17503941
2990;-88.33981258
2991;-88.67993702
2992;-88.64204383
2993;-88.593973
2994;-88.5512669
2995;-88.4784903
2996;-88.44457558
2997;-88.43376078
2998;-88.46771634
2999;-88.50767179
3000;-88.91276633
3001;-88.9207728
3002;-89.11095108
3003;-89.05022986
3004;-88.87852196
3005;-89.05920407
3006;-88.91296718
3007;-88.96337535
3008;-89.33714516
3009;-89.2348466
3010;-89.09136153
3011;-89.14424309
3012;-89.3710369
3013;-89.53446898
3014;-89.61442355
3015;-89.67822517
3016;-89.70316748
3017;-89.42065401
3018;-89.63574576
3019;-89.72183053
3020;-89.5165879
3021;-89.51019386
3022;-89.49668385
3023;-89.80786068
3024;-89.68044472
3025;-89.64390329
3026;-89.81978968
3027;-89.91447897
3028;-89.70003049
3029;-89.83815369
3030;-89.44994463
3031;-89.43176501
3032;-89.24239768
3033;-89.11158318
3034;-89.26615734
3035;-89.06297229
3036;-89.41234383
3037;-89.66788321
3038;-89.665537
3039;-89.70774188
3040;-89.66924218
3041;-89.46734564
3042;-89.16099581
3043;-89.10366661
3044;-89.22609292
3045;-89.27556615
3046;-89.48785785
3047;-89.80359787
3048;-89.57854502
3049;-89.92073596
3050;-89.83274823
3051;-89.63615225
3052;-89.66188577
3053;-89.6754698
3054;-89.87124928
3055;-90.22520675
3056;-90.22139694
3057;-90.3951708
3058;-90.21985806
3059;-89.94712813
3060;-89.79096497
3061;-89.90808447
3062;-89.66010344
3063;-89.62055888
3064;-89.75764447
3065;-89.62184323
3066;-89.83350868
3067;-89.75318258
3068;-90.01557098
3069;-90.17691978
3070;-90.26499464
3071;-90.42942784
3072;-90.61515693
3073;-90.56582721
3074;-90.32134973
3075;-90.4669501
3076;-90.30784306
3077;-90.16821607
3078;-89.8773862
3079;-90.01860862
3080;-90.20778216
3081;-90.58335197
3082;-90.73480131
3083;-91.15040786
3084;-91.16980042
3085;-91.02168933
3086;-91.5689177
3087;-91.17760337
3088;-91.21087054
3089;-90.97375171
3090;-91.2327284
3091;-91.3748256
3092;-91.50998102
3093;-91.87172456
3094;-91.88618029
3095;-91.75235317
3096;-92.07850892
3097;-92.09732625
3098;-92.13769261
3099;-92.50544771
3100;-92.45991083
3101;-92.52472238
3102;-92.56775751
3103;-92.61287841
3104;-92.33735363
3105;-92.04593454
3106;-91.94476547
3107;-91.87781688
3108;-91.93623243
3109;-92.24958323
3110;-92.43929541
3111;-92.54606863
3112;-92.70793079
3113;-92.95190206
3114;-92.90019433
3115;-92.8432722
3116;-93.04999497
3117;-92.89953277
3118;-93.17071395
3119;-92.95170377
3120;-92.80334423
3121;-92.40925374
3122;-92.44313456
3123;-92.26432367
3124;-92.3379241
3125;-92.60052259
3126;-92.43171711
3127;-92.5886804
3128;-92.49791883
3129;-92.63035623
3130;-92.58326368
3131;-92.5062046
3132;-92.61931741
3133;-92.49076857
3134;-92.2281259
3135;-92.10534358
3136;-92.26962367
3137;-92.02109978
3138;-92.22750808
3139;-92.08910451
3140;-92.39218219
3141;-92.42316382
3142;-92.57835805
3143;-92.55569578
3144;-92.53780418
3145;-92.71316477
3146;-92.53016802
3147;-92.52673904
3148;-92.12447569
3149;-92.10490975
3150;-91.80359169
3151;-91.67064405
3152;-91.4430687
3153;-91.21849501
3154;-91.32138524
3155;-91.33462221
3156;-91.36108387
3157;-91.49241121
3158;-91.65298946
3159;-91.62308039
3160;-91.50958066
3161;-91.56613543
3162;-91.68117912
3163;-91.64966869
3164;-91.50528558
3165;-91.21425915
3166;-91.06496931
3167;-90.98582227
3168;-90.91003961
3169;-90.74849849
3170;-90.70876059
3171;-90.74315951
3172;-90.83658718
3173;-90.46080736
3174;-90.60982375
3175;-90.49898649
3176;-90.34426026
3177;-90.50633193
3178;-90.59117547
3179;-90.80245869
3180;-91.02171539
3181;-90.88449099
3182;-90.87462226
3183;-90.95272212
3184;-91.0594321
3185;-91.18564674
3186;-91.28989391
3187;-91.27122925
3188;-91.13241053
3189;-91.28993685
3190;-91.22714895
3191;-91.21340813
3192;-90.92019937
3193;-90.39496313
3194;-90.16553916
3195;-90.30265264
3196;-90.1718479
3197;-90.58234508
3198;-90.52901694
3199;-90.8693438
3200;-90.74179672
3201;-90.81013611
3202;-90.8901724
3203;-91.37597506
3204;-91.47005658
3205;-91.41343246
3206;-91.50658417
3207;-91.4956578
3208;-91.24610432
3209;-91.15571469
3210;-91.12540789
3211;-91.20067254
3212;-91.03349823
3213;-91.09117157
3214;-91.10853721
3215;-91.04754159
3216;-91.37448593
3217;-91.54090193
3218;-91.56793656
3219;-91.5209771
3220;-91.27726927
3221;-91.63378112
3222;-91.80570008
3223;-91.93315039
3224;-92.3296588
3225;-92.40614688
3226;-92.516276
3227;-92.47812607
3228;-92.58705323
3229;-92.58886831
3230;-92.68289879
3231;-92.77319489
3232;-92.89235807
3233;-92.82002848
3234;-92.73007104
3235;-92.58242094
3236;-92.37996179
3237;-92.69281123
3238;-92.56745556
3239;-92.75293678
3240;-92.10203969
3241;-91.94161584
3242;-91.82709949
3243;-91.73965085
3244;-91.98925072
3245;-92.35154985
3246;-92.1073171
3247;-92.26202028
3248;-92.09467367
3249;-91.47543605
3250;-91.36598303
3251;-91.59603632
3252;-91.69853358
3253;-91.76890993
3254;-91.43653426
3255;-91.55781185
3256;-91.4937198
3257;-91.4963852
3258;-91.21737347
3259;-91.4697732
3260;-91.26184738
3261;-91.36999211
3262;-91.1733432
3263;-91.11779836
3264;-91.01877868
3265;-90.92668122
3266;-90.90274832
3267;-90.90558115
3268;-90.97898414
3269;-90.93744273
3270;-91.18599569
3271;-91.46343202
3272;-91.15969811
3273;-91.01738311
3274;-91.00479012
3275;-90.6595442
3276;-90.76541962
3277;-90.6660755
3278;-90.63208433
3279;-90.40324723
3280;-90.2829847
3281;-89.89080965
3282;-89.73958809
3283;-89.73425535
3284;-89.74378921
3285;-89.51077908
3286;-89.67814342
3287;-90.01917792
3288;-89.81773506
3289;-89.65970751
3290;-89.48938514
3291;-90.07397909
3292;-90.31976099
3293;-90.23107901
3294;-90.42058787
3295;-90.67491802
3296;-90.68246527
3297;-90.86711679
3298;-90.68821452
3299;-90.50380804
3300;-91.0598155
3301;-91.20116196
3302;-91.13301584
3303;-91.21245084
3304;-91.08137655
3305;-90.93832223
3306;-90.53672573
3307;-90.49436739
3308;-90.63974003
3309;-91.06470346
3310;-90.99370143
3311;-90.81202974
3312;-90.64943406
3313;-90.85436314
3314;-90.92852753
3315;-90.87777111
3316;-90.77139143
3317;-91.03367842
3318;-90.86664062
3319;-90.84504921
3320;-90.79776472
3321;-90.69902571
3322;-90.4150111
3323;-90.41422363
3324;-90.41177956
3325;-90.24585967
3326;-90.37028776
3327;-90.06059298
3328;-90.09632197
3329;-90.18207892
3330;-90.20696751
3331;-90.2819725
3332;-90.40856013
3333;-90.31259226
3334;-90.32004797
3335;-89.99566747
3336;-89.91191451
3337;-89.65462393
3338;-89.2935681
3339;-89.35572472
3340;-89.55911633
3341;-89.85005369
3342;-89.68886854
3343;-89.49673096
3344;-89.64779814
3345;-89.47152771
3346;-89.34285082
3347;-89.42248276
3348;-89.36026758
3349;-89.19685837
3350;-89.32535168
3351;-89.14198189
3352;-88.88301078
3353;-88.76087331
3354;-88.55023987
3355;-88.49894625
3356;-88.68355367
3357;-89.07660273
3358;-89.07237754
3359;-88.99432174
3360;-89.05836283
3361;-89.07215433
3362;-89.55501327
3363;-89.45972446
3364;-89.40001844
3365;-89.63797428
3366;-89.60298135
3367;-89.57272941
3368;-89.44252432
3369;-89.55042301
3370;-89.43449455
3371;-89.49878063
3372;-89.60895458
3373;-89.41811889
3374;-89.79386028
3375;-89.80018229
3376;-90.02848302
3377;-90.29887316
3378;-90.3856929
3379;-90.44040292
3380;-90.37551328
3381;-90.68646729
3382;-90.74000441
3383;-90.91158453
3384;-90.77794294
3385;-90.97060877
3386;-91.48352699
3387;-91.61468992
3388;-91.5665248
3389;-91.65511417
3390;-91.72980792
3391;-91.81306751
3392;-91.67298512
3393;-91.72033455
3394;-91.8848285
3395;-91.72464237
3396;-91.83376121
3397;-92.00988645
3398;-91.8634926
3399;-91.85512083
3400;-92.14987479
3401;-92.16411235
3402;-92.40388912
3403;-92.69281258
3404;-92.52038977
3405;-93.0153178
3406;-92.94158817
3407;-93.11860154
3408;-93.11601365
3409;-93.02227903
3410;-92.76208305
3411;-92.66265841
3412;-92.53173174
3413;-92.56847318
3414;-92.48798729
3415;-92.60125027
3416;-92.36989
3417;-92.59687446
3418;-92.87818977
3419;-92.97602238
3420;-93.03431493
3421;-93.06986031
3422;-92.97885755
3423;-92.8181941
3424;-93.13444731
3425;-92.80056315
3426;-92.73673681
3427;-92.80363959
3428;-92.88914022
3429;-92.57304667
3430;-92.33642041
3431;-92.34124495
3432;-92.31184836
3433;-91.92601514
3434;-91.75462467
3435;-91.87260755
3436;-91.72104995
3437;-91.45887148
3438;-91.57686899
3439;-91.87583754
3440;-91.38817479
3441;-91.11218442
3442;-91.34980701
3443;-91.56026459
3444;-91.60668842
3445;-91.51137369
3446;-91.73878752
3447;-91.65119183
3448;-91.30724964
3449;-91.24557077
3450;-91.28028034
3451;-91.11018101
3452;-91.1344217
3453;-90.9910946
3454;-90.91698961
3455;-91.39614325
3456;-91.02987645
3457;-91.11573496
3458;-90.67212935
3459;-90.50294264
3460;-90.85572922
3461;-91.0341375
3462;-91.17711615
3463;-91.4149421
3464;-91.20085492
3465;-91.44255436
3466;-91.27569769
3467;-91.05822934
3468;-90.97952638
3469;-90.94499001
3470;-90.86545327
3471;-90.74743152
3472;-90.96323192
3473;-91.16206627
3474;-91.4076965
3475;-91.53836399
3476;-91.64028561
3477;-91.75491401
3478;-91.61534214
3479;-91.60109275
3480;-91.61368374
3481;-91.75300214
3482;-91.70067957
3483;-91.35666625
3484;-91.58802502
3485;-91.76748066
3486;-91.95149721
3487;-92.00172036
3488;-92.26391913
3489;-92.20121562
3490;-92.14929597
3491;-92.71585258
3492;-92.7029212
3493;-92.45289181
3494;-92.2867573
3495;-92.35071172
3496;-92.51877013
3497;-92.24654292
3498;-92.38056981
3499;-92.42950009
3500;-92.37876254
3501;-92.18199102
3502;-92.04435638
3503;-92.19026334
3504;-92.17342817
3505;-92.23538621
3506;-92.12224236
3507;-92.15469667
3508;-92.11160454
3509;-92.56827613
3510;-92.71061211
3511;-92.51448977
3512;-92.65901736
3513;-92.72661004
3514;-92.5440481
3515;-92.63662386
3516;-92.91544077
3517;-92.94440723
3518;-93.07567753
3519;-92.9713896
3520;-93.0177986
3521;-93.15264284
3522;-93.18156749
3523;-92.88832924
3524;-93.03317385
3525;-92.66875152
3526;-92.58192824
3527;-92.74979417
3528;-92.7318695
3529;-92.6949645
3530;-92.4867496
3531;-92.88586378
3532;-92.90221466
3533;-92.88765739
3534;-92.95663257
3535;-92.96310412
3536;-92.9650951
3537;-92.74459575
3538;-92.65950091
3539;-92.58918784
3540;-92.72635626
3541;-92.99130127
3542;-93.06530493
3543;-93.19485245
3544;-93.28289766
3545;-93.24454284
3546;-92.98268713
3547;-92.80387876
3548;-93.24900304
3549;-93.07003787
3550;-93.29441499
3551;-93.2975745
3552;-93.4345232
3553;-93.59936642
3554;-93.60996229
3555;-93.87740852
3556;-93.94253851
3557;-93.88564058
3558;-93.83716675
3559;-94.14298691
3560;-94.00662209
3561;-94.00233497
3562;-94.15261378
3563;-93.68864868
3564;-93.41497042
3565;-93.55238418
3566;-93.30453421
3567;-92.93074691
3568;-93.05149752
3569;-92.99282186
3570;-93.10078116
3571;-92.93962874
3572;-92.96028079
3573;-92.94208107
3574;-93.25844482
3575;-93.26636227
3576;-93.56784124
3577;-93.82076364
3578;-93.69892461
3579;-93.82101842
3580;-93.98912882
3581;-94.05145133
3582;-94.09948717
3583;-94.03634152
3584;-94.27670588
3585;-94.01169168
3586;-94.18680077
3587;-94.32375614
3588;-94.10158722
3589;-94.22879659
3590;-94.28632428
3591;-94.27063553
3592;-94.13694171
3593;-94.17977758
3594;-94.24849022
3595;-94.25121814
3596;-94.4371747
3597;-94.62008618
3598;-94.80197576
3599;-94.71214451
3600;-95.00531054
3601;-94.54491706
3602;-94.99612864
3603;-95.00377689
3604;-95.0067844
3605;-94.92469503
3606;-94.89636034
3607;-94.62888156
3608;-94.60109653
3609;-94.73136033
3610;-94.21589637
3611;-94.40795035
3612;-94.57376005
3613;-94.54345685
3614;-95.01330495
3615;-95.19640472
3616;-95.0883759
3617;-95.29061752
3618;-95.36649974
3619;-95.30471143
3620;-95.34994898
3621;-95.30598675
3622;-95.44474929
3623;-95.42140266
3624;-95.57464317
3625;-95.67720883
3626;-95.78008531
3627;-95.79765282
3628;-95.6205778
3629;-95.37796011
3630;-95.15829625
3631;-94.833509
3632;-94.76101338
3633;-94.7854424
3634;-94.7690225
3635;-94.32004438
3636;-94.57841478
3637;-94.61635199
3638;-94.55809292
3639;-94.98234454
3640;-94.74131133
3641;-94.32917769
3642;-94.28906912
3643;-94.17409659
3644;-94.19399662
3645;-94.18810192
3646;-94.30718329
3647;-94.37320508
3648;-94.66300859
3649;-94.803617
3650;-94.69036355
3651;-94.72062123
3652;-95.17311878
3653;-94.76349385
3654;-94.89757553
3655;-95.03205783
3656;-95.21799686
3657;-94.70188164
3658;-94.99959102
3659;-94.63077388
3660;-94.580888
3661;-94.93215058
3662;-94.71923633
3663;-94.73603888
3664;-94.60689019
3665;-94.40414413
3666;-94.38799049
3667;-94.48502903
3668;-94.53484733
3669;-94.56906041
3670;-94.86384451
3671;-95.14525634
3672;-95.41186012
3673;-95.54368714
3674;-95.54964561
3675;-95.51771186
3676;-95.16861819
3677;-94.749544
3678;-94.61132621
3679;-94.36175587
3680;-94.81026764
3681;-94.83646381
3682;-95.13292382
3683;-95.36468275
3684;-95.23475438
3685;-95.13896258
3686;-95.5308891
3687;-95.66706193
3688;-95.70244757
3689;-95.56278732
3690;-95.30981687
3691;-95.38641885
3692;-95.62193422
3693;-95.29923953
3694;-95.5582966
3695;-95.55346915
3696;-95.79727578
3697;-95.79034557
3698;-95.8176208
3699;-95.66923669
3700;-95.51873042
3701;-95.43587676
3702;-95.34176541
3703;-95.22734908
3704;-95.01231854
3705;-94.80919986
3706;-94.63217528
3707;-94.72905863
3708;-95.06764082
3709;-94.99428398
3710;-95.09577715
3711;-94.92946881
3712;-95.04645764
3713;-95.11320321
3714;-95.10424934
3715;-95.12202855
3716;-95.24574637
3717;-94.91343769
3718;-95.04583144
3719;-95.00091928
3720;-95.10874125
3721;-94.84564927
3722;-94.6071165
3723;-94.34460782
3724;-94.05171007
3725;-93.97110502
3726;-94.06950792
3727;-94.08850215
3728;-94.23628206
3729;-94.41343447
3730;-94.91524219
3731;-94.96231561
3732;-94.92624584
3733;-94.75598912
3734;-94.60628217
3735;-94.56134137
3736;-94.85448534
3737;-94.74835641
3738;-94.61268961
3739;-94.6238255
3740;-94.55620772
3741;-94.94039973
3742;-95.07274554
3743;-95.21086013
3744;-95.54540268
3745;-95.34154858
3746;-95.46924014
3747;-95.46233863
3748;-95.30749204
3749;-95.29897345
3750;-95.15369264
3751;-94.97467947
3752;-94.94098689
3753;-95.03952072
3754;-95.09123926
3755;-95.57952968
3756;-95.39757483
3757;-95.64697318
3758;-95.46448112
3759;-95.36587862
3760;-95.37031569
3761;-95.77342867
3762;-96.05584521
3763;-95.93278651
3764;-95.98173101
3765;-95.86408453
3766;-95.84937217
3767;-95.5775123
3768;-95.90622349
3769;-95.6678286
3770;-95.67488449
3771;-95.67076294
3772;-95.86086281
3773;-95.93332993
3774;-96.05267873
3775;-96.09481799
3776;-95.83580072
3777;-95.83105749
3778;-96.10189633
3779;-96.24190929
3780;-96.08166184
3781;-95.48331688
3782;-95.08488183
3783;-95.03964009
3784;-95.12754052
3785;-95.14918117
3786;-95.35958252
3787;-95.34997628
3788;-95.63238486
3789;-95.6439024
3790;-95.4299605
3791;-95.48418754
3792;-95.18932467
3793;-95.185105
3794;-94.97973962
3795;-94.87667138
3796;-94.82653085
3797;-94.66898615
3798;-94.62176444
3799;-94.52313436
3800;-94.43638896
3801;-94.47874561
3802;-94.59449075
3803;-94.68231496
3804;-94.27505099
3805;-94.31240468
3806;-94.05394603
3807;-94.31377576
3808;-94.00071334
3809;-94.17195137
3810;-94.31592827
3811;-94.30650469
3812;-94.40237314
3813;-94.18931249
3814;-94.20214742
3815;-94.08237576
3816;-94.20525708
3817;-94.31658215
3818;-94.50277327
3819;-94.47277125
3820;-94.41431387
3821;-94.46374285
3822;-94.37234191
3823;-94.20838358
3824;-94.52029585
3825;-94.48825751
3826;-94.65906888
3827;-95.26001819
3828;-95.31050637
3829;-95.13809923
3830;-94.97529611
3831;-95.00350841
3832;-95.28753643
3833;-95.42076285
3834;-95.33650983
3835;-95.24916616
3836;-95.18126298
3837;-95.02237454
3838;-95.07403558
3839;-94.81679215
3840;-95.02271615
3841;-95.0041829
3842;-94.89728858
3843;-95.05845465
3844;-94.80151511
3845;-95.06706935
3846;-94.93030748
3847;-94.79785373
3848;-94.80432785
3849;-94.68406551
3850;-94.78105426
3851;-94.77202305
3852;-94.72957097
3853;-94.68780301
3854;-94.64277776
3855;-94.86733053
3856;-94.74598005
3857;-94.79568716
3858;-94.44566709
3859;-94.75695826
3860;-94.60427898
3861;-94.69386752
3862;-94.81587612
3863;-94.47558568
3864;-94.75490945
3865;-94.77669923
3866;-94.5170134
3867;-94.36460041
3868;-94.39767689
3869;-94.4674912
3870;-94.43647352
3871;-94.66471271
3872;-94.57290048
3873;-94.7550602
3874;-94.84724007
3875;-94.48055471
3876;-94.39386996
3877;-94.40338681
3878;-94.04586479
3879;-93.77549045
3880;-93.66025588
3881;-93.73302629
3882;-94.07927395
3883;-94.02390391
3884;-94.14088431
3885;-94.31140874
3886;-94.40830221
3887;-94.43009375
3888;-94.38798606
3889;-94.20229777
3890;-94.20933419
3891;-94.37001249
3892;-94.70511464
3893;-95.00410482
3894;-94.76249762
3895;-94.77755534
3896;-94.62968748
3897;-94.76620396
3898;-95.00011087
3899;-94.82584204
3900;-94.80111907
3901;-94.89574405
3902;-94.59260284
3903;-94.67151005
3904;-94.81353961
3905;-94.96157893
3906;-94.86803869
3907;-95.01238022
3908;-95.04979455
3909;-95.3510511
3910;-95.3891194
3911;-95.15043837
3912;-94.52354326
3913;-94.48771971
3914;-94.69497507
3915;-94.55714117
3916;-94.59164991
3917;-94.8680013
3918;-95.02869491
3919;-95.02923023
3920;-95.21139103
3921;-95.0896007
3922;-95.06039202
3923;-95.02339468
3924;-94.62066219
3925;-94.42567002
3926;-94.5228223
3927;-94.55163436
3928;-94.49827467
3929;-94.53031363
3930;-94.63096707
3931;-94.80375617
3932;-94.71440277
3933;-94.40787687
3934;-94.56367296
3935;-94.58819839
3936;-94.84155877
3937;-94.86299388
3938;-94.92985864
3939;-94.90107092
3940;-95.04228312
3941;-94.97409738
3942;-94.72160429
3943;-94.2880377
3944;-94.25576741
3945;-94.30071112
3946;-94.51335904
3947;-94.55233402
3948;-94.51529067
3949;-94.36470049
3950;-94.3892135
3951;-94.29812273
3952;-94.28465746
3953;-94.48932076
3954;-94.42762001
3955;-94.53838756
3956;-94.46724823
3957;-94.50522135
3958;-94.18088328
3959;-94.08753843
3960;-94.34798964
3961;-94.19129961
3962;-94.65189579
3963;-95.22118169
3964;-95.30481925
3965;-95.19534671
3966;-95.19674133
3967;-95.22491754
3968;-95.04448791
3969;-95.08846539
3970;-94.90981582
3971;-94.85904873
3972;-94.99644811
3973;-95.0000741
3974;-94.92415541
3975;-95.41014621
3976;-95.60831478
3977;-95.64613429
3978;-95.65824113
3979;-95.31368356
3980;-95.3967676
3981;-95.33254763
3982;-95.32452494
3983;-95.30182872
3984;-95.04429355
3985;-94.82683613
3986;-94.5437458
3987;-93.95997454
3988;-93.76732049
3989;-93.69613895
3990;-93.76863083
3991;-93.64937358
3992;-93.50294873
3993;-93.23796912
3994;-93.17895302
3995;-93.09896412
3996;-93.25005446
3997;-92.94826919
3998;-92.88695495
3999;-92.79744661
4000;-92.64646288
4001;-92.80459641
4002;-92.68170801
4003;-92.68928564
4004;-92.5527843
4005;-92.45845762
4006;-92.07953229
4007;-92.10363386
4008;-91.96890941
4009;-92.07895772
4010;-92.09614039
4011;-91.88273308
4012;-91.75815548
4013;-91.364789
4014;-91.45867741
4015;-91.0997033
4016;-91.09965342
4017;-91.13068399
4018;-91.02397837
4019;-91.26341002
4020;-90.95903747
4021;-91.12577499
4022;-90.96370305
4023;-90.69767156
4024;-90.51466532
4025;-90.70175217
4026;-90.71192429
4027;-90.40793085
4028;-90.19307927
4029;-89.8611458
4030;-90.01813124
4031;-90.08094395
4032;-89.90952098
4033;-89.76904012
4034;-89.77231289
4035;-89.77614782
4036;-89.60939792
4037;-89.68399894
4038;-89.8184041
4039;-89.90256427
4040;-90.15837503
4041;-89.96485721
4042;-89.97850437
4043;-90.06281453
4044;-90.15797374
4045;-90.36959131
4046;-90.30318298
4047;-90.21745819
4048;-90.34704324
4049;-90.30595328
4050;-90.39463103
4051;-90.40361776
4052;-90.34934146
4053;-90.56479159
4054;-90.28926256
4055;-90.55008392
4056;-90.47291666
4057;-90.48792818
4058;-90.39364507
4059;-90.31700154
4060;-90.35464322
4061;-90.2260435
4062;-90.18404168
4063;-90.22870001
4064;-90.43726922
4065;-90.21813448
4066;-90.35136014
4067;-90.17310452
4068;-90.09999309
4069;-89.95614125
4070;-90.01308873
4071;-90.19099738
4072;-90.12574777
4073;-90.06214648
4074;-90.19295724
4075;-90.36372221
4076;-90.30906123
4077;-89.96938981
4078;-90.14143886
4079;-90.32954922
4080;-90.62773452
4081;-90.68003216
4082;-90.61082296
4083;-90.68607369
4084;-90.80984083
4085;-90.72378616
4086;-90.88331788
4087;-91.30263834
4088;-91.19125975
4089;-91.44921711
4090;-91.51527714
4091;-91.30345069
4092;-91.34012314
4093;-91.16211691
4094;-91.25975113
4095;-91.44599208
4096;-91.53250398
4097;-91.65376044
4098;-91.59467248
4099;-91.81098722
4100;-91.59179093
4101;-91.50049361
4102;-91.51149198
4103;-91.35058267
4104;-91.48692191
4105;-91.37094372
4106;-91.23995406
4107;-91.61124464
4108;-91.95135167
4109;-92.12598702
4110;-92.42653437
4111;-92.43309316
4112;-92.72909758
4113;-92.85004931
4114;-92.97397842
4115;-92.84431142
4116;-92.80589326
4117;-92.69769742
4118;-92.78758492
4119;-92.92103995
4120;-92.91527465
4121;-92.70460345
4122;-92.4005023
4123;-92.39233798
4124;-92.64809197
4125;-92.67942621
4126;-92.77844497
4127;-92.775395
4128;-92.82662528
4129;-92.47822506
4130;-92.545313
4131;-92.53164193
4132;-92.58724736
4133;-92.60443144
4134;-92.84969819
4135;-92.71727044
4136;-92.79749994
4137;-92.79221856
4138;-92.65394712
4139;-92.94672286
4140;-92.73714587
4141;-92.67590263
4142;-92.69725994
4143;-92.87708454
4144;-93.2162829
4145;-93.15353115
4146;-93.05960536
4147;-93.13391175
4148;-93.09331359
4149;-93.23836424
4150;-93.0047506
4151;-93.3112738
4152;-93.62739123
4153;-93.75936369
4154;-93.82769055
4155;-93.69890699
4156;-93.99592235
4157;-93.99503179
4158;-93.86118112
4159;-93.54009622
4160;-93.48239105
4161;-93.50769191
4162;-93.63788042
4163;-93.51974484
4164;-93.47349391
4165;-93.35029317
4166;-93.40572417
4167;-93.56001375
4168;-93.6095393
4169;-93.8613638
4170;-93.71298639
4171;-93.82211536
4172;-94.01405389
4173;-94.14983427
4174;-94.33908442
4175;-94.11689561
4176;-94.1577753
4177;-93.96717351
4178;-93.95573481
4179;-94.07515615
4180;-94.32075371
4181;-94.2631348
4182;-94.14291056
4183;-94.19752992
4184;-94.16687029
4185;-94.2179839
4186;-94.330276
4187;-94.5695959
4188;-94.58203642
4189;-94.49479918
4190;-94.52207962
4191;-94.66439182
4192;-94.68903647
4193;-94.8756866
4194;-94.81856159
4195;-94.63617698
4196;-94.81698548
4197;-94.56261846
4198;-94.3312607
4199;-94.39171787
4200;-94.43212337
4201;-94.67299629
4202;-94.41116042
4203;-94.19914378
4204;-94.15531036
4205;-94.16521628
4206;-94.16136035
4207;-94.02032731
4208;-93.9576764
4209;-93.95067032
4210;-94.12945036
4211;-94.0236788
4212;-93.86268939
4213;-93.61719198
4214;-93.49857864
4215;-93.62683652
4216;-93.65692882
4217;-93.677955
4218;-93.4318724
4219;-93.57946087
4220;-93.4412561
4221;-93.29847132
4222;-93.24475175
4223;-93.30826238
4224;-93.42560623
4225;-93.19768201
4226;-93.28109231
4227;-93.21830976
4228;-93.08288282
4229;-92.99469157
4230;-92.77079984
4231;-92.80446042
4232;-92.8889052
4233;-93.0676416
4234;-92.87930226
4235;-92.79520455
4236;-92.54620737
4237;-92.3594602
4238;-92.2342068
4239;-92.17442705
4240;-92.1441401
4241;-91.82747455
4242;-91.86970722
4243;-91.97001992
4244;-91.75512646
4245;-91.60470947
4246;-91.59895281
4247;-91.48670525
4248;-91.67709002
4249;-91.7111705
4250;-91.66761886
4251;-91.69035246
4252;-91.53221431
4253;-91.71093879
4254;-91.56996953
4255;-91.71842039
4256;-91.70694571
4257;-91.62416833
4258;-91.69556864
4259;-91.74895378
4260;-91.57644279
4261;-91.43217238
4262;-91.19747533
4263;-91.33964658
4264;-91.39162197
4265;-91.64208116
4266;-91.42320841
4267;-91.56110916
4268;-91.53557274
4269;-91.62767459
4270;-91.46240723
4271;-91.56910302
4272;-91.75783693
4273;-91.75783942
4274;-91.64867743
4275;-91.49336319
4276;-91.31729952
4277;-91.26118732
4278;-91.29103537
4279;-91.29807815
4280;-91.55443944
4281;-91.8620921
4282;-91.81584563
4283;-91.76583634
4284;-91.89443821
4285;-92.07247857
4286;-92.24725603
4287;-92.1509795
4288;-92.34973154
4289;-92.14311816
4290;-92.0687003
4291;-92.26927164
4292;-92.29198887
4293;-92.01089921
4294;-91.94413107
4295;-92.01171923
4296;-92.11656774
4297;-92.28604167
4298;-92.27860397
4299;-92.51199101
4300;-92.62579438
4301;-92.29997008
4302;-92.20650293
4303;-92.36726361
4304;-92.4942119
4305;-92.43403473
4306;-92.30719865
4307;-92.48783613
4308;-92.55533038
4309;-92.8209107
4310;-93.11918042
4311;-93.42514847
4312;-93.7238119
4313;-93.97709973
4314;-93.83070359
4315;-94.03145764
4316;-94.04220458
4317;-94.00603001
4318;-93.76103571
4319;-94.05685408
4320;-94.24588565
4321;-94.26245385
4322;-94.14485695
4323;-94.33875475
4324;-94.40526319
4325;-94.11883416
4326;-94.24308221
4327;-94.66094734
4328;-94.68020405
4329;-94.80415187
4330;-94.87818753
4331;-94.78157221
4332;-94.50544559
4333;-94.67092819
4334;-94.42797136
4335;-94.54197903
4336;-94.40337514
4337;-94.00110369
4338;-94.32147362
4339;-94.29593053
4340;-94.57522294
4341;-94.72368039
4342;-94.6987443
4343;-94.97562744
4344;-95.2604095
4345;-95.38407777
4346;-95.24171114
4347;-95.25395947
4348;-95.23907698
4349;-95.29297042
4350;-95.12601985
4351;-95.14803792
