epoch;Average comm savings
3221;0.563535156
3222;0.563382161
3223;0.563457031
3224;0.563649089
3225;0.563636068
3226;0.563509115
3227;0.563645833
3228;0.563789062
3229;0.563723958
3230;0.563714193
3231;0.563645833
3232;0.563499349
3233;0.56344401
3234;0.563479818
3235;0.563522135
3236;0.563763021
3237;0.563723958
3238;0.563603516
3239;0.563733724
3240;0.563671875
3241;0.563792318
3242;0.563564453
3243;0.563707682
3244;0.56421224
3245;0.56422526
3246;0.564394531
3247;0.564501953
3248;0.564475911
3249;0.564365234
3250;0.564345703
3251;0.564358724
3252;0.564544271
3253;0.564527995
3254;0.564667969
3255;0.564576823
3256;0.564684245
3257;0.564788411
3258;0.564781901
3259;0.564677734
3260;0.564625651
3261;0.564589844
3262;0.564661458
3263;0.564580078
3264;0.564593099
3265;0.564645182
3266;0.564772135
3267;0.564752604
3268;0.564840495
3269;0.564749349
3270;0.564570313
3271;0.564599609
3272;0.564886068
3273;0.564882813
3274;0.564729818
3275;0.564707031
3276;0.564807943
3277;0.564648438
3278;0.564495443
3279;0.56461263
3280;0.56453776
3281;0.564453125
3282;0.564593099
3283;0.564482422
3284;0.564492188
3285;0.56430013
3286;0.564091797
3287;0.564101563
3288;0.564176432
3289;0.564238281
3290;0.564111328
3291;0.564114583
3292;0.564433594
3293;0.564401042
3294;0.563958333
3295;0.563844401
3296;0.563701172
3297;0.563701172
3298;0.563759766
3299;0.563769531
3300;0.563597005
3301;0.563811849
3302;0.563554688
3303;0.563678385
3304;0.563789063
3305;0.56383138
3306;0.563479818
3307;0.563382161
3308;0.563300781
3309;0.563401693
3310;0.563548177
3311;0.56351237
3312;0.563470052
3313;0.563567708
3314;0.563626302
3315;0.563704427
3316;0.56374349
3317;0.563746745
3318;0.563736979
3319;0.564010417
3320;0.56398763
3321;0.564013672
3322;0.56389974
3323;0.563720703
3324;0.563938802
3325;0.564111328
3326;0.564010417
3327;0.563896484
3328;0.564000651
3329;0.563886719
3330;0.563902995
3331;0.564046224
3332;0.56389974
3333;0.563990885
3334;0.563844401
3335;0.56389974
3336;0.563847656
3337;0.564026693
3338;0.564101562
3339;0.563811849
3340;0.564108073
3341;0.564160156
3342;0.56398763
3343;0.564150391
3344;0.564417318
3345;0.564414062
3346;0.564667969
3347;0.564742839
3348;0.564651693
3349;0.564827474
3350;0.565205078
3351;0.565211589
3352;0.565315755
3353;0.565328776
3354;0.565371094
3355;0.565377604
3356;0.565582682
3357;0.565605469
3358;0.565738932
3359;0.565970052
3360;0.565849609
3361;0.565999349
3362;0.565917969
3363;0.565813802
3364;0.565611979
3365;0.565582682
3366;0.565400391
3367;0.565439453
3368;0.565472005
3369;0.565400391
3370;0.565481771
3371;0.56555013
3372;0.565553385
3373;0.565777995
3374;0.565501302
3375;0.565432943
3376;0.565426432
3377;0.565638021
3378;0.565722656
3379;0.565791016
3380;0.5659375
3381;0.565983073
3382;0.566031901
3383;0.566005859
3384;0.566155599
3385;0.566259766
3386;0.566477865
3387;0.566207682
3388;0.566048177
3389;0.566106771
3390;0.565960286
3391;0.566090495
3392;0.566083984
3393;0.565979818
3394;0.566070964
3395;0.566074219
3396;0.565748698
3397;0.565764974
3398;0.565771484
3399;0.565686849
3400;0.565520833
3401;0.565361328
3402;0.565449219
3403;0.565380859
3404;0.565192057
3405;0.565078125
3406;0.565
3407;0.564960938
3408;0.564860026
3409;0.564498698
3410;0.564423828
3411;0.564361979
3412;0.564388021
3413;0.564231771
3414;0.564264323
3415;0.564257813
3416;0.564332682
3417;0.564316406
3418;0.564251302
3419;0.564075521
3420;0.563990885
3421;0.56375651
3422;0.563590495
3423;0.563398438
3424;0.563395182
3425;0.563346354
3426;0.563382161
3427;0.563242188
3428;0.563203125
3429;0.563151042
3430;0.563040365
3431;0.562783203
3432;0.562835286
3433;0.562714844
3434;0.562542318
3435;0.562431641
3436;0.56218099
3437;0.562151693
3438;0.562128906
3439;0.562288411
3440;0.562275391
3441;0.562096354
3442;0.562122396
3443;0.561979167
3444;0.561780599
3445;0.561822917
3446;0.56203776
3447;0.561982422
3448;0.561884766
3449;0.561861979
3450;0.561806641
3451;0.561780599
3452;0.561669922
3453;0.561621094
3454;0.561451823
3455;0.561578776
3456;0.561656901
3457;0.561731771
3458;0.561682943
3459;0.561822917
3460;0.561803385
3461;0.561682943
3462;0.56171224
3463;0.561943359
3464;0.561995443
3465;0.561992188
3466;0.561852214
3467;0.561848958
3468;0.561855469
3469;0.562014974
3470;0.561875
3471;0.562083333
3472;0.562177734
3473;0.562395833
3474;0.562483724
3475;0.562405599
3476;0.562496745
3477;0.5625
3478;0.562496745
3479;0.562633464
3480;0.562610677
3481;0.562666016
3482;0.562646484
3483;0.562776693
3484;0.562929688
3485;0.56296224
3486;0.563024089
3487;0.563141276
3488;0.563193359
3489;0.563193359
3490;0.563242188
3491;0.563251953
3492;0.563317057
3493;0.563291016
3494;0.56328776
3495;0.563268229
3496;0.563177083
3497;0.563330078
3498;0.563258464
3499;0.563313802
3500;0.563457031
3501;0.563522135
3502;0.56375651
3503;0.563808594
3504;0.56382487
3505;0.564049479
3506;0.563945313
3507;0.563958333
3508;0.564108073
3509;0.564140625
3510;0.564199219
3511;0.564335937
3512;0.564342448
3513;0.564130859
3514;0.564257812
3515;0.564352214
3516;0.564433594
3517;0.564316406
3518;0.564401042
3519;0.564469401
3520;0.564541016
3521;0.564459635
3522;0.564576823
3523;0.564563802
3524;0.564778646
3525;0.56491862
3526;0.56476888
3527;0.56485026
3528;0.56469401
3529;0.564453125
3530;0.564430339
3531;0.564567057
3532;0.56469401
3533;0.564710286
3534;0.564641927
3535;0.564570312
3536;0.564596354
3537;0.564759115
3538;0.564742839
3539;0.564742839
3540;0.564720052
3541;0.564811198
3542;0.564700521
3543;0.564869792
3544;0.564889323
3545;0.564980469
3546;0.564899089
3547;0.564563802
3548;0.564824219
3549;0.564928385
3550;0.564700521
3551;0.564817708
3552;0.564567057
3553;0.564547526
3554;0.564749349
3555;0.56461263
3556;0.564550781
3557;0.56453776
3558;0.564453125
3559;0.564547526
3560;0.564658203
3561;0.564641927
3562;0.564514974
3563;0.564765625
3564;0.564664714
3565;0.564716797
3566;0.564785156
3567;0.564892578
3568;0.564785156
3569;0.564746094
3570;0.564820964
3571;0.564798177
3572;0.564726563
3573;0.564667969
3574;0.564309896
3575;0.564114583
3576;0.56421224
3577;0.564140625
3578;0.56429362
3579;0.564511719
3580;0.564667969
3581;0.56461263
3582;0.564521484
3583;0.564798177
3584;0.5646875
3585;0.564824219
3586;0.564905599
3587;0.564697266
3588;0.564765625
3589;0.56461263
3590;0.564641927
3591;0.564674479
3592;0.564847005
3593;0.564742839
3594;0.564905599
3595;0.565022786
3596;0.565195313
3597;0.565367839
3598;0.565286458
3599;0.565058594
3600;0.565143229
3601;0.564973958
3602;0.565045573
3603;0.565052083
3604;0.565009766
3605;0.564876302
3606;0.564960938
3607;0.565061849
3608;0.565071615
3609;0.565003255
3610;0.564990234
3611;0.56476888
3612;0.564752604
3613;0.564599609
3614;0.564547526
3615;0.564404297
3616;0.564251302
3617;0.564179688
3618;0.564235026
3619;0.564208984
3620;0.563997396
3621;0.56406901
3622;0.564052734
3623;0.56405599
3624;0.564342448
3625;0.564352214
3626;0.564283854
3627;0.56422526
3628;0.564130859
3629;0.563964844
3630;0.563730469
3631;0.563639323
3632;0.563603516
3633;0.56336263
3634;0.563736979
3635;0.563557943
3636;0.563528646
3637;0.563577474
3638;0.563453776
3639;0.5634375
3640;0.563502604
3641;0.563404948
3642;0.563186849
3643;0.563232422
3644;0.563011068
3645;0.56281901
3646;0.562854818
3647;0.562802734
3648;0.562682292
3649;0.562763672
3650;0.562910156
3651;0.56297526
3652;0.562884115
3653;0.562939453
3654;0.56280599
3655;0.562835286
3656;0.562757161
3657;0.562753906
3658;0.562636719
3659;0.562522786
3660;0.562412109
3661;0.562675781
3662;0.562698568
3663;0.562796224
3664;0.562880859
3665;0.562809245
3666;0.562828776
3667;0.562919922
3668;0.562897135
3669;0.562890625
3670;0.563063151
3671;0.562945964
3672;0.562952474
3673;0.562874349
3674;0.562828776
3675;0.562841797
3676;0.562867839
3677;0.563024089
3678;0.562874349
3679;0.562838542
3680;0.56289388
3681;0.563056641
3682;0.563024089
3683;0.563102214
3684;0.56288737
3685;0.562985026
3686;0.562906901
3687;0.562985026
3688;0.563014323
3689;0.563157552
3690;0.562916667
3691;0.562825521
3692;0.562773437
3693;0.562766927
3694;0.562679036
3695;0.562594401
3696;0.562561849
3697;0.562565104
3698;0.56265625
3699;0.562565104
3700;0.562467448
3701;0.562470703
3702;0.562464193
3703;0.562587891
3704;0.562711589
3705;0.562688802
3706;0.562701823
3707;0.562630208
3708;0.562773438
3709;0.562779948
3710;0.562877604
3711;0.562753906
3712;0.56288737
3713;0.562799479
3714;0.562825521
3715;0.562877604
3716;0.562932943
3717;0.562854818
3718;0.562701823
3719;0.562594401
3720;0.562617188
3721;0.562666016
3722;0.562584635
3723;0.562659505
3724;0.562705078
3725;0.562643229
3726;0.562597656
3727;0.562522786
3728;0.562835286
3729;0.563167318
3730;0.563375651
3731;0.563164063
3732;0.563007813
3733;0.563007813
3734;0.563001302
3735;0.563024089
3736;0.563079427
3737;0.562985026
3738;0.562949219
3739;0.56288737
3740;0.563102214
3741;0.563359375
3742;0.563492839
3743;0.563343099
3744;0.563502604
3745;0.56367513
3746;0.563548177
3747;0.56351237
3748;0.563304036
3749;0.563476563
3750;0.5634375
3751;0.563434245
3752;0.5634375
3753;0.56327474
3754;0.563251953
3755;0.56336263
3756;0.563372396
3757;0.563277995
3758;0.563297526
3759;0.563307292
3760;0.563264974
3761;0.56336263
3762;0.563336589
3763;0.563277995
3764;0.563212891
3765;0.563222656
3766;0.563258464
3767;0.563365885
3768;0.563450521
3769;0.563551432
3770;0.563434245
3771;0.563434245
3772;0.563486328
3773;0.563460286
3774;0.563378906
3775;0.563486328
3776;0.563522135
3777;0.563421224
3778;0.563349609
3779;0.563014323
3780;0.56281901
3781;0.562880859
3782;0.562972005
3783;0.562692057
3784;0.562724609
3785;0.562753906
3786;0.562747396
3787;0.562760417
3788;0.562828776
3789;0.562757161
3790;0.562770182
3791;0.562623698
3792;0.562565104
3793;0.562503255
3794;0.562438151
3795;0.562441406
3796;0.562561849
3797;0.562594401
3798;0.562666016
3799;0.562672526
3800;0.562688802
3801;0.562776693
3802;0.562985026
3803;0.563004557
3804;0.562851563
3805;0.562666016
3806;0.562659505
3807;0.562714844
3808;0.562591146
3809;0.562529297
3810;0.562382813
3811;0.562460938
3812;0.562545573
3813;0.562698568
3814;0.56289388
3815;0.56313151
3816;0.563111979
3817;0.563030599
3818;0.563138021
3819;0.563173828
3820;0.563232422
3821;0.563219401
3822;0.563053385
3823;0.563154297
3824;0.563098958
3825;0.562926432
3826;0.562952474
3827;0.563102214
3828;0.56296224
3829;0.563030599
3830;0.56313151
3831;0.563242188
3832;0.563404948
3833;0.563678385
3834;0.563616536
3835;0.563691406
3836;0.563629557
3837;0.563740234
3838;0.563730469
3839;0.563720703
3840;0.563688151
3841;0.56374349
3842;0.56374349
3843;0.564013672
3844;0.564033203
3845;0.564160156
3846;0.564029948
3847;0.564065755
3848;0.564287109
3849;0.564261068
3850;0.564348958
3851;0.564254557
3852;0.564075521
3853;0.564003906
3854;0.56414388
3855;0.564248047
3856;0.564277344
3857;0.564462891
3858;0.564492188
3859;0.564511719
3860;0.564651693
3861;0.564521484
3862;0.564541016
3863;0.564466146
3864;0.564189453
3865;0.563932292
3866;0.564150391
3867;0.564173177
3868;0.564098307
3869;0.563951823
3870;0.564111328
3871;0.564114583
3872;0.564342448
3873;0.564156901
3874;0.56421224
3875;0.56422526
3876;0.564248047
3877;0.564147135
3878;0.564283854
3879;0.564274089
3880;0.56421875
3881;0.564280599
3882;0.564332682
3883;0.564173177
3884;0.564195964
3885;0.564156901
3886;0.564241536
3887;0.564065755
3888;0.563870443
3889;0.563961589
3890;0.563902995
3891;0.563802083
3892;0.563867188
3893;0.563776042
3894;0.563886719
3895;0.563746745
3896;0.563919271
3897;0.563860677
3898;0.563645833
3899;0.563684896
3900;0.563658854
3901;0.563701172
3902;0.563850911
3903;0.56398112
3904;0.563968099
3905;0.564042969
3906;0.56405599
3907;0.563857422
3908;0.563951823
3909;0.564202474
3910;0.564215495
3911;0.564296875
3912;0.564147135
3913;0.56398763
3914;0.564111328
3915;0.564108073
3916;0.563971354
3917;0.563948568
3918;0.564026693
3919;0.564147135
3920;0.56405599
3921;0.564248047
3922;0.564156901
3923;0.564283854
3924;0.564195964
3925;0.564222005
3926;0.564274089
3927;0.564296875
3928;0.56421224
3929;0.564345703
3930;0.564303385
3931;0.56429362
3932;0.564339193
3933;0.56444987
3934;0.564420573
3935;0.56436849
3936;0.564388021
3937;0.564417318
3938;0.56461263
3939;0.564479167
3940;0.564576823
3941;0.564700521
3942;0.564593099
3943;0.56461263
3944;0.564358724
3945;0.564401042
3946;0.56429362
3947;0.564348958
3948;0.564534505
3949;0.564641927
3950;0.564661458
3951;0.564674479
3952;0.564488932
3953;0.564459635
3954;0.564475911
3955;0.56430013
3956;0.564257812
3957;0.564283854
3958;0.564316406
3959;0.5640625
3960;0.564010417
3961;0.564130859
3962;0.56405599
3963;0.56421224
3964;0.564114583
3965;0.564179688
3966;0.564163411
3967;0.564134115
3968;0.564042969
3969;0.563896484
3970;0.563772786
3971;0.563476563
3972;0.563603516
3973;0.563606771
3974;0.563733724
3975;0.563958333
3976;0.563811849
3977;0.563863932
3978;0.563870443
3979;0.563714193
3980;0.564046224
3981;0.564029948
3982;0.564046224
3983;0.563922526
3984;0.564111328
3985;0.564257813
3986;0.564482422
3987;0.564632161
3988;0.564615885
3989;0.564908854
3990;0.564951172
3991;0.564892578
3992;0.565035807
3993;0.56508138
3994;0.565332031
3995;0.565413411
3996;0.565530599
3997;0.565677083
3998;0.565852865
3999;0.565667318
4000;0.565608724
4001;0.565638021
4002;0.565758464
4003;0.565973307
4004;0.566070964
4005;0.566363932
4006;0.566523438
4007;0.566529948
4008;0.566477865
4009;0.566611328
4010;0.566660156
4011;0.566455078
4012;0.566572266
4013;0.566669922
4014;0.566803385
4015;0.566686198
4016;0.566858724
4017;0.566979167
4018;0.567073568
4019;0.567145182
4020;0.56718099
4021;0.567324219
4022;0.567291667
4023;0.567389323
4024;0.567353516
4025;0.567314453
4026;0.567496745
4027;0.567408854
4028;0.567555339
4029;0.567750651
4030;0.56758138
4031;0.567617188
4032;0.567317708
4033;0.567451172
4034;0.567317708
4035;0.56726888
4036;0.567151693
4037;0.567164714
4038;0.567340495
4039;0.567158203
4040;0.56710612
4041;0.567027995
4042;0.567063802
4043;0.566962891
4044;0.566985677
4045;0.566871745
4046;0.566884766
4047;0.566842448
4048;0.566663411
4049;0.566842448
4050;0.56686849
4051;0.566891276
4052;0.567073568
4053;0.566826172
4054;0.566806641
4055;0.566796875
4056;0.566787109
4057;0.567122396
4058;0.566884766
4059;0.566910807
4060;0.566920573
4061;0.567115885
4062;0.567005208
4063;0.567148438
4064;0.567229818
4065;0.567307943
4066;0.567148438
4067;0.567115885
4068;0.567021484
4069;0.567041016
4070;0.567301432
4071;0.567356771
4072;0.56719401
4073;0.567138672
4074;0.567220052
4075;0.567086589
4076;0.567197266
4077;0.567288411
4078;0.567041016
4079;0.567161458
4080;0.567096354
4081;0.566969401
4082;0.567252604
4083;0.567233073
4084;0.567327474
4085;0.567060547
4086;0.566959635
4087;0.566754557
4088;0.56648763
4089;0.566624349
4090;0.566396484
4091;0.56656901
4092;0.566601563
4093;0.566813151
4094;0.566930339
4095;0.566914063
4096;0.566796875
4097;0.566777344
4098;0.566748047
4099;0.566738281
4100;0.566738281
4101;0.566738281
4102;0.566604818
4103;0.566640625
4104;0.566738281
4105;0.566552734
4106;0.566373698
4107;0.566067708
4108;0.566295573
4109;0.56625
4110;0.566298828
4111;0.56640625
4112;0.566523438
4113;0.566240234
4114;0.566002604
4115;0.565963542
4116;0.565940755
4117;0.566067708
4118;0.566028646
4119;0.566132812
4120;0.565865885
4121;0.565950521
4122;0.565875651
4123;0.565804036
4124;0.565777995
4125;0.565820312
4126;0.565683594
4127;0.565634766
4128;0.565634766
4129;0.565426432
4130;0.565338542
4131;0.565211589
4132;0.565048828
4133;0.565032552
4134;0.56483724
4135;0.565019531
4136;0.565019531
4137;0.565172526
4138;0.565358073
4139;0.565419922
4140;0.565693359
4141;0.565690104
4142;0.565703125
4143;0.565579427
4144;0.565367839
4145;0.565384115
4146;0.565397135
4147;0.565270182
4148;0.565146484
4149;0.565110677
4150;0.56523763
4151;0.565172526
4152;0.565152995
4153;0.565022786
4154;0.56485026
4155;0.564619141
4156;0.564700521
4157;0.564648437
4158;0.564648437
4159;0.564407552
4160;0.564420573
4161;0.564261068
4162;0.564111328
4163;0.564244792
4164;0.564407552
4165;0.56436849
4166;0.564283854
4167;0.564202474
4168;0.564414063
4169;0.564290365
4170;0.564427083
4171;0.564440104
4172;0.564622396
4173;0.564658203
4174;0.56468099
4175;0.564700521
4176;0.564716797
4177;0.564863281
4178;0.565061849
4179;0.565130208
4180;0.56516276
4181;0.56531901
4182;0.565338542
4183;0.565377604
4184;0.56555013
4185;0.56547526
4186;0.56554362
4187;0.565455729
4188;0.565390625
4189;0.565358073
4190;0.565152995
4191;0.565133464
4192;0.565091146
4193;0.565110677
4194;0.565061849
4195;0.564960938
4196;0.565071615
4197;0.565198568
4198;0.565192057
4199;0.56500651
4200;0.564967448
4201;0.564980469
4202;0.564902344
4203;0.564921875
4204;0.564977214
4205;0.565283203
4206;0.565364583
4207;0.565413411
4208;0.565315755
4209;0.565579427
4210;0.565738932
4211;0.565657552
4212;0.566044922
4213;0.566106771
4214;0.566194661
4215;0.566474609
4216;0.566604818
4217;0.566578776
4218;0.566575521
4219;0.56695638
4220;0.567050781
4221;0.566995443
4222;0.567099609
4223;0.567242839
4224;0.567239583
4225;0.567408854
4226;0.567399089
4227;0.56726237
4228;0.567246094
4229;0.567265625
4230;0.567447917
4231;0.567695313
4232;0.567802734
4233;0.567695313
4234;0.567695313
4235;0.567786458
4236;0.56781901
4237;0.567900391
4238;0.567832031
4239;0.567835286
4240;0.568115234
4241;0.568333333
4242;0.5684375
4243;0.568486328
4244;0.568548177
4245;0.568535156
4246;0.568320313
4247;0.568343099
4248;0.568785807
4249;0.568922526
4250;0.5690625
4251;0.569111328
4252;0.569277344
4253;0.569557292
4254;0.569684245
4255;0.569804688
4256;0.56983724
4257;0.569954427
4258;0.570123698
4259;0.570035807
4260;0.569873047
4261;0.569977214
4262;0.569775391
4263;0.569915365
4264;0.569775391
4265;0.569638672
4266;0.569580078
4267;0.569596354
4268;0.569469401
4269;0.569029948
4270;0.568922526
4271;0.568984375
4272;0.568837891
4273;0.56874349
4274;0.568639323
4275;0.568541667
4276;0.568613281
4277;0.568610026
4278;0.56851888
4279;0.568528646
4280;0.568238932
4281;0.568027344
4282;0.567900391
4283;0.567835286
4284;0.567718099
4285;0.567701823
4286;0.567561849
4287;0.567561849
4288;0.567451172
4289;0.567353516
4290;0.567376302
4291;0.56718099
4292;0.567054036
4293;0.566894531
4294;0.566959635
4295;0.566930339
4296;0.567005208
4297;0.566943359
4298;0.566624349
4299;0.566575521
4300;0.566490885
4301;0.566360677
4302;0.566302083
4303;0.56608724
4304;0.565872396
4305;0.565755208
4306;0.565680339
4307;0.565579427
4308;0.565540365
4309;0.565686849
4310;0.565530599
4311;0.565413411
4312;0.56547526
4313;0.56508138
4314;0.565009766
4315;0.565120443
4316;0.565091146
4317;0.565123698
4318;0.565188802
4319;0.565188802
4320;0.56514974
4321;0.565065104
4322;0.565042318
4323;0.564847005
4324;0.564908854
4325;0.564860026
4326;0.564794922
4327;0.56492513
4328;0.564892578
4329;0.564915365
4330;0.565094401
4331;0.56530599
4332;0.565384115
4333;0.565507813
4334;0.565553385
4335;0.565569661
4336;0.565530599
4337;0.565501302
4338;0.565572917
4339;0.565585938
4340;0.565458984
4341;0.565345052
4342;0.565354818
4343;0.565517578
4344;0.565540365
4345;0.565533854
4346;0.565625
4347;0.565742188
4348;0.565595703
4349;0.565507813
4350;0.56539388
4351;0.565234375
4352;0.565104167
4353;0.565338542
4354;0.565410156
4355;0.565416667
4356;0.565328776
4357;0.565273438
4358;0.565139974
4359;0.565123698
4360;0.565432943
4361;0.565341797
4362;0.565257161
4363;0.56539388
4364;0.565507813
4365;0.565439453
4366;0.56546224
4367;0.565309245
4368;0.565169271
4369;0.5653125
4370;0.565423177
4371;0.56555013
4372;0.565703125
4373;0.565830078
4374;0.565904948
4375;0.565677083
4376;0.565621745
4377;0.565514323
4378;0.565820313
4379;0.565644531
4380;0.565569661
4381;0.565328776
4382;0.565335286
4383;0.565338542
4384;0.565429688
4385;0.565315755
4386;0.565458984
4387;0.565436198
4388;0.565657552
4389;0.565641276
4390;0.565576172
4391;0.565758464
4392;0.565885417
4393;0.565888672
4394;0.5659375
4395;0.566132813
4396;0.566126302
4397;0.565888672
4398;0.56610026
4399;0.56617513
4400;0.56616862
4401;0.566438802
4402;0.566536458
4403;0.566334635
4404;0.566363932
4405;0.566184896
4406;0.566311849
4407;0.566289063
4408;0.566438802
4409;0.566552734
4410;0.566246745
4411;0.566376953
4412;0.566451823
4413;0.566503906
4414;0.566402995
4415;0.566432292
4416;0.56656901
4417;0.566764323
4418;0.56688151
4419;0.566692708
4420;0.566578776
4421;0.566425781
4422;0.566227214
4423;0.566318359
4424;0.566116536
4425;0.566354167
4426;0.566269531
4427;0.566152344
4428;0.565777995
4429;0.565823568
4430;0.565738932
4431;0.565621745
4432;0.56547526
4433;0.565455729
4434;0.565449219
4435;0.565556641
4436;0.565472005
4437;0.565605469
4438;0.565501302
4439;0.565501302
4440;0.56555013
4441;0.565410156
4442;0.565410156
4443;0.565120443
4444;0.564967448
4445;0.564847005
4446;0.564801432
4447;0.564820964
4448;0.564827474
4449;0.564729818
4450;0.564700521
4451;0.564593099
4452;0.564573568
4453;0.564567057
4454;0.564498698
4455;0.564648437
4456;0.564788411
4457;0.564954427
4458;0.564765625
4459;0.564547526
4460;0.564583333
4461;0.564550781
4462;0.564446615
4463;0.564459635
4464;0.564661458
4465;0.564580078
4466;0.564567057
4467;0.564208984
4468;0.564189453
4469;0.564322917
4470;0.564332682
4471;0.564267578
4472;0.564313151
4473;0.56413737
4474;0.564195964
4475;0.564169922
4476;0.564280599
4477;0.56438151
4478;0.564430339
4479;0.564462891
4480;0.5646875
4481;0.564899089
4482;0.564983724
4483;0.565087891
4484;0.56508138
4485;0.564973958
4486;0.565042318
4487;0.564957682
4488;0.564814453
4489;0.564707031
4490;0.564602865
4491;0.564544271
4492;0.56421224
4493;0.564394531
4494;0.564316406
4495;0.564248047
4496;0.564140625
4497;0.564029948
4498;0.563929036
4499;0.564026693
4500;0.564052734
4501;0.563964844
4502;0.56382487
4503;0.56374349
4504;0.563883464
4505;0.563893229
4506;0.56358724
4507;0.563414714
4508;0.563626302
4509;0.563802083
4510;0.563922526
4511;0.563922526
4512;0.563847656
4513;0.56375
4514;0.563597005
4515;0.563610026
4516;0.563509115
4517;0.563665365
4518;0.563792318
4519;0.56375
4520;0.563889974
4521;0.564114583
4522;0.564283854
4523;0.564423828
4524;0.564550781
4525;0.564729818
4526;0.564723307
4527;0.564886068
4528;0.565061849
4529;0.56499349
4530;0.565185547
4531;0.565126953
4532;0.565087891
4533;0.565065104
4534;0.565026042
4535;0.565332031
4536;0.565429688
4537;0.56546224
4538;0.565690104
4539;0.566048177
4540;0.566178385
4541;0.566484375
4542;0.566627604
4543;0.566829427
4544;0.567099609
4545;0.567220052
4546;0.567412109
4547;0.567727865
4548;0.567841797
4549;0.567958984
4550;0.568144531
4551;0.568496094
4552;0.568763021
4553;0.568925781
4554;0.568938802
4555;0.569013672
4556;0.569358724
4557;0.569495443
4558;0.569599609
4559;0.569560547
4560;0.569635417
4561;0.569697266
4562;0.569833984
4563;0.569833984
4564;0.570058594
4565;0.570257161
4566;0.570367839
4567;0.570491536
4568;0.570498047
4569;0.570390625
4570;0.570380859
4571;0.570283203
4572;0.570270182
4573;0.57030599
4574;0.570338542
4575;0.570279948
4576;0.570413411
4577;0.570289714
4578;0.570332031
4579;0.570472005
4580;0.570410156
4581;0.570429688
4582;0.570491536
4583;0.570511068
4584;0.570458984
4585;0.570410156
4586;0.570345052
4587;0.570361328
4588;0.570266927
4589;0.570146484
4590;0.570257161
4591;0.570100911
4592;0.570214844
4593;0.57000651
4594;0.569905599
4595;0.569879557
4596;0.569879557
4597;0.569788411
4598;0.56976237
4599;0.569609375
4600;0.569576823
4601;0.569394531
4602;0.569257813
4603;0.569257813
4604;0.569235026
4605;0.569026693
4606;0.568828125
4607;0.568815104
4608;0.568688151
4609;0.568564453
4610;0.568499349
4611;0.568496094
4612;0.568561198
4613;0.568554688
4614;0.568466797
4615;0.568268229
4616;0.568232422
4617;0.568238932
4618;0.568125
4619;0.568229167
4620;0.568056641
4621;0.568115234
4622;0.568030599
4623;0.568092448
4624;0.567949219
4625;0.567838542
4626;0.567646484
4627;0.567571615
4628;0.567659505
4629;0.567503255
4630;0.567298177
4631;0.567223307
4632;0.567207031
4633;0.567083333
4634;0.567236328
4635;0.567008464
4636;0.566806641
4637;0.566705729
4638;0.566686198
4639;0.566640625
4640;0.566585286
4641;0.56656901
4642;0.566451823
4643;0.566536458
4644;0.566510417
4645;0.566526693
4646;0.566468099
4647;0.56625651
4648;0.566295573
4649;0.566311849
4650;0.56625
4651;0.566295573
4652;0.566223958
4653;0.56625
4654;0.566210938
4655;0.566302083
4656;0.566282552
4657;0.566162109
4658;0.566113281
4659;0.566048177
4660;0.566028646
4661;0.566110026
4662;0.566028646
4663;0.565888672
4664;0.565761719
4665;0.565670573
4666;0.565722656
4667;0.565647786
4668;0.565579427
4669;0.565598958
4670;0.565572917
4671;0.565406901
4672;0.565397135
4673;0.565345052
4674;0.565348307
4675;0.565292969
4676;0.565315755
4677;0.565367839
4678;0.565016276
4679;0.565068359
4680;0.565016276
4681;0.565039063
4682;0.565185547
4683;0.565146484
4684;0.565009766
4685;0.565159505
4686;0.565335286
4687;0.565400391
4688;0.565361328
4689;0.565234375
4690;0.565058594
4691;0.565042318
4692;0.565094401
4693;0.565026042
4694;0.564938151
4695;0.565009766
4696;0.56508138
4697;0.565247396
4698;0.565247396
4699;0.565315755
4700;0.565084635
4701;0.565201823
4702;0.565380859
4703;0.565592448
4704;0.565488281
4705;0.565553385
4706;0.56554362
4707;0.565556641
4708;0.565579427
4709;0.565654297
4710;0.565595703
4711;0.565449219
4712;0.565501302
4713;0.565572917
4714;0.565592448
4715;0.565485026
4716;0.565400391
4717;0.565598958
4718;0.565777995
4719;0.565849609
4720;0.565807292
4721;0.56577474
4722;0.565839844
4723;0.565712891
4724;0.565843099
4725;0.565833333
4726;0.565846354
4727;0.565953776
4728;0.566207682
4729;0.566162109
4730;0.566116536
4731;0.566067708
4732;0.56577474
4733;0.565722656
4734;0.56569987
4735;0.565722656
4736;0.565572917
4737;0.56570638
4738;0.565628255
4739;0.565901693
4740;0.565934245
4741;0.565748698
4742;0.565690104
4743;0.565729167
4744;0.565843099
4745;0.565696615
4746;0.565592448
4747;0.565592448
4748;0.56555013
4749;0.565432943
4750;0.56563151
4751;0.56546875
4752;0.565322266
4753;0.565078125
4754;0.565058594
4755;0.565087891
4756;0.565100911
4757;0.565084635
4758;0.564951172
4759;0.565
4760;0.565039062
4761;0.565065104
4762;0.565136719
4763;0.565198568
4764;0.565335286
4765;0.565481771
4766;0.5653125
4767;0.565139974
4768;0.564934896
4769;0.564772135
4770;0.565055339
4771;0.565061849
4772;0.564908854
4773;0.564876302
4774;0.564879557
4775;0.565022786
